monto,tipo_transaccion,hora,ubicacion,frecuencia,dispositivo_nuevo,isFraud
662.859762069628,1,0.26389988780353146,48.35456467199247,21,0,0
312.3993650133215,1,3.2852551216513746,80.59925497751581,13,1,0
520.547953156633,1,21.600447404354522,55.022654215626176,2,0,0
547.1635690639364,1,20.973361861500365,4.341253285481916,4,1,1
185.6696010700015,1,14.3379144520874,63.31513755940223,28,1,0
969.615043136794,0,14.41240465040768,95.14033422066571,6,0,0
775.3576905377535,1,15.960880189110132,60.16118201463312,26,1,0
939.5594426226249,1,4.20891068696279,81.91888594267903,27,1,0
894.9325230772212,1,21.945886702199033,88.42064633484078,23,0,0
598.3020788322741,0,10.050492597409754,22.807977194893247,27,1,0
921.9523607880938,1,9.195324677987939,21.204483990822666,5,1,1
89.40400954986758,1,12.454024926788101,61.09809888509917,25,1,0
196.78687955672606,0,1.127183202601321,41.10284698067047,3,0,0
46.182061621627525,1,3.990800850145906,83.98613028667204,1,1,0
326.00500043250105,0,17.71280679423289,90.00231233980112,4,1,0
389.2886123997925,0,1.9871680302030352,35.34213793027181,25,0,0
272.077682742122,0,14.475650627193318,23.687055897448207,20,1,0
828.9087716427774,0,5.888378632351703,78.05255152438619,2,1,1
357.39657336689567,0,9.343094737007437,27.48060355481361,26,1,0
281.65357517769337,1,6.928649682496797,82.26143185136785,5,1,0
543.1533870750902,0,8.53614519515878,42.37382536487628,3,1,1
141.78330074978788,0,17.257101724421894,66.75498992914704,29,1,0
802.3947837732857,1,7.1309211749562005,9.553531383466819,28,0,0
75.47609303609106,0,13.593711367125533,62.3859324676573,29,1,0
986.9000496639168,1,11.425209652778392,45.17676787372291,9,1,1
772.4725245273607,1,15.928107968703555,58.66084631754741,20,1,0
199.51696585263824,1,22.48391374379419,16.801420774486342,6,1,0
6.516595006478797,0,17.581730333046007,73.68737449441821,18,1,0
815.6459670263794,0,5.158569086178162,86.27970775432286,6,1,1
707.1504865037695,0,0.7483952414708321,21.673980009077564,19,1,0
729.2781608729463,1,6.294337063195802,9.571455552016172,28,1,0
771.4990763392598,0,14.281870336806115,2.3638586046336396,12,1,0
74.97060708235627,0,1.2342195236220084,64.1971500443266,25,0,0
359.10726281572835,0,11.912789932829671,60.70940360887808,11,0,0
116.75319046560459,1,14.32422837400534,54.669741271407005,2,1,0
863.240322449718,1,8.021853379607059,23.194709611597542,15,0,0
623.6748287007304,0,18.501892889899725,39.09059959055147,12,0,0
331.5671268277965,0,2.5583580752105233,59.4476335186173,12,0,0
64.49479193573761,0,1.8033067616594103,49.67668588591694,9,0,0
311.67133939394654,0,17.476530148886482,98.77855202148874,21,0,0
325.8581387047203,1,11.891791588948763,13.643975255673313,24,1,0
729.876572159726,1,16.521657514265666,69.51445540475937,2,0,0
637.9199138838579,1,10.43585612648991,40.431876810429216,22,1,0
887.3255298337502,1,5.9136487977385634,42.819961492561475,3,1,1
472.74271023678733,0,19.658455624180792,71.75977656581762,12,1,0
120.4746516923634,0,19.185981095255503,69.24361513243696,28,0,0
713.531542435772,0,16.67271530050624,99.12559937021884,26,1,0
761.0242635682805,1,6.531483293519105,12.839428945412523,16,1,0
561.7159203719267,0,14.16553600485809,10.410964938416633,21,1,0
771.1962127746065,1,8.663373526560644,72.43388171287411,28,1,0
494.30180076802634,1,2.1979697598392196,57.83869170064091,24,1,0
523.2100965526121,0,22.015525811093827,27.416066655980586,26,0,0
428.1134773401911,0,3.2836471420550737,7.9419368988986605,1,1,0
26.393707617351094,0,22.80569649169926,8.565824959643054,21,1,0
108.78353556631114,1,10.704138550990937,89.41908746641182,3,1,0
32.39775650104752,0,4.4431902921268716,19.18673247187429,20,1,0
636.7740008525166,1,13.005622737080596,32.33715621155208,2,0,0
315.04162509525037,0,20.9507000610338,22.6656402226988,9,1,0
509.0621204735381,1,17.573397273829467,35.49963058319373,19,0,0
907.6589074521669,1,19.357467548674794,6.942384274609337,15,0,0
250.04293691972606,0,15.810800801057216,51.90597909082704,18,0,0
410.9725401125941,1,16.61463754842846,6.76125635922149,26,0,0
755.7955874045056,1,20.380695637567662,80.03565078223616,11,1,0
229.56936732613084,0,5.992032212620463,23.3712081910433,25,0,0
77.9029299189642,1,11.746199127435371,54.00119146045106,23,0,0
290.4617014608543,0,5.309026603670453,88.00790875614582,16,1,0
162.06006596675041,1,23.704032191919527,65.08773690471942,22,1,0
929.7679546902305,0,22.65742415247872,53.29577865513353,17,1,0
808.3122591848526,0,0.9462434728441416,32.43337531153756,5,1,1
633.770352753913,1,16.933804140376523,33.300191305819794,12,1,0
871.58912959753,1,22.205959617975978,66.94869551981901,11,0,0
803.8684048222153,1,4.333808283056005,99.41393612211675,15,0,0
187.3834888271498,1,13.630685533263108,66.18391898493786,27,1,0
892.6664394914878,1,21.971719142113002,55.77834173700249,3,0,0
539.802899673735,0,0.8147034860591722,73.06505102392461,1,1,1
807.6327150088985,1,16.738086413924158,46.52056122837182,20,0,0
896.1952086235698,0,7.136376176941218,6.0142342600785215,29,0,0
318.68547149689203,0,22.18550868903673,56.22968158779098,16,1,0
110.94187260314908,1,23.305397883968826,95.76252845053801,2,1,0
228.70722737939974,0,22.662395738722413,17.530294235765965,2,1,0
427.68068083763006,0,11.38114119977913,69.00048908206658,3,1,0
818.1967511565706,0,20.689023623743523,20.093368865905646,8,0,0
860.869852673087,0,20.26918556484169,53.582768447308126,24,0,0
7.945178400659513,1,7.658411357838135,9.667644964671961,28,1,0
511.2365552749882,0,19.893971379616257,45.037093625818514,15,1,0
417.9935921456302,1,0.8881832331718229,75.61633288952461,7,0,0
222.8857026602595,1,14.310477083569273,34.757152423898205,6,1,0
120.74550196634912,0,5.520212094904873,66.4911724487218,9,0,0
338.27755623222436,1,2.8936052586546914,79.54499607897291,20,1,0
942.9667942086066,1,1.8468768391010197,92.71778194794527,28,0,0
323.87972908873445,1,16.710930621075356,23.464208185545353,1,1,0
519.2718311216228,0,8.156999130433586,39.931591580930814,8,1,1
703.3159399362827,1,17.394402516690274,15.241601333041743,23,0,0
364.2659727769147,1,1.5685521791746169,99.24835021583752,23,1,0
971.8103006382397,1,7.566968107934648,92.70009679242953,3,1,1
962.4848476471691,0,12.947791017008093,53.99571302805596,4,0,0
252.53051352953878,1,18.977355956135124,84.20332943764213,26,0,0
497.7512573864931,0,7.650060070369678,52.09579772720422,25,0,0
301.5774315069529,0,15.021393034488218,62.35856880027597,15,0,0
285.55565388309014,0,21.26346595766849,8.912443211601662,6,1,0
37.85006040717826,0,14.78071651637531,75.52704204968079,15,1,0
609.9547696459169,0,5.59102739408721,12.771348363523483,21,1,0
503.17634420563263,0,0.5856187573569125,82.60676302525283,3,0,0
52.42727249873936,1,20.882372973622317,78.20280876703859,25,0,0
279.36781777237485,0,0.5104658604092913,70.87446977429764,21,0,0
908.3576200806871,1,20.992840144420786,3.6160380524762115,21,1,0
240.32232877630545,1,12.694491216653088,30.31283559453286,14,1,0
145.74997721913186,0,22.53762476430951,26.311256991084285,20,0,0
489.96330751728544,1,19.17079765856797,36.01364074715191,14,1,0
985.6648036564901,1,23.9504186528001,8.764274676383854,4,1,1
242.81321623998892,1,8.417083570841044,93.69578230310628,12,1,0
672.4634118584727,1,18.412518934347045,55.38022407123763,17,1,0
761.8579957133888,0,9.646341926621812,30.552431065802356,7,1,1
238.39990644840728,1,11.517014887293811,39.698151707428345,9,1,0
728.4881322632477,0,15.060131117240882,44.72025405048357,3,1,1
368.415349586534,1,20.96825074047213,60.05943333606173,28,1,0
632.673524762986,1,23.618003260783084,51.567942769649775,13,0,0
633.8961810501338,0,18.438561932748435,91.93919732144174,15,0,0
536.2389093906837,1,10.02640277201601,49.696348290583025,18,0,0
91.1994802843539,1,10.112568054649685,99.21580148233127,19,1,0
835.4671930936487,1,17.701975238133397,85.14249577450957,1,0,0
321.4592849067641,0,5.730651498439256,20.85105143573358,6,1,0
187.33199188945437,1,2.651378715153472,93.05952146439162,27,1,0
41.73436641320915,0,8.510931783378638,11.636639788547608,27,1,0
591.3020502450536,1,6.893735799697962,81.74497084911916,23,0,0
677.8867974804401,0,7.111394890943762,38.06232934765801,27,1,0
17.571241098928297,0,5.6065860251978386,87.79743204450695,27,1,0
512.5809652409816,1,1.0102365512726852,86.80566901074504,2,1,1
227.26927942274003,1,0.42897443360193144,80.59254001176211,24,0,0
645.5276176190404,0,23.705337353664756,79.00304363070614,14,1,0
175.19206257598645,0,10.266555209660696,30.46791390980408,6,0,0
691.2468003643635,1,9.223839531832361,8.091928305125219,14,0,0
387.34861095423685,0,16.311534784633675,40.29801787651615,4,1,0
936.7932587479978,1,5.23809330876154,17.35245149865087,21,1,0
138.38342320184725,1,22.799068414805408,69.49510889024617,8,1,0
341.72528469920826,1,18.872280345973248,34.609972653778556,3,1,0
114.36004771934849,1,2.1458640554942283,97.56102008599149,19,1,0
924.7689246602843,0,10.02193861883828,64.0972077345332,14,1,0
877.4620140276,1,21.098839381491953,82.24805636343609,27,0,0
258.68368608744044,0,22.673568534993848,13.252467274184843,20,1,0
660.3240619881449,1,11.217636269996873,86.20144822726226,17,0,0
817.4049780010146,0,14.721873341056984,92.27571905133944,25,1,0
555.6456107878629,1,4.008814706209805,48.70619188189359,8,1,1
530.1209277776504,0,23.788047027287437,60.625293775097745,24,0,0
242.61043860955124,0,5.5601208332026415,76.48098009029954,14,1,0
94.00966503809332,1,22.625562579243017,17.483862726041256,26,1,0
897.3185421953734,1,15.591519575816843,50.25660764634424,6,1,1
900.5176391061672,1,14.585683077092618,39.86630277723131,23,1,0
633.4683558159946,1,12.304524264396207,14.63739921622491,22,1,0
339.69076125765196,0,5.5360754812262085,36.753442229153144,16,1,0
349.8603650380482,1,4.236672768132198,6.817230938549357,25,0,0
726.2297231913691,0,5.2916690176842085,2.5811906949486985,19,1,0
897.2131496926245,0,4.474518291462108,13.516628915482276,14,1,0
887.1993378408522,1,18.71002736560208,96.31151115891738,19,0,0
780.0956703117662,0,8.403006220001522,54.952953589501696,3,0,0
642.3896145081335,0,1.3882242375215128,96.582216115322,10,1,0
85.05582503005378,0,23.25846312337947,43.2497878330132,19,1,0
162.46708538051917,0,21.210861239122217,31.181613308525957,9,1,0
898.6556343385522,1,22.26605479668511,50.61418628402441,28,1,0
606.8226305999303,1,23.877787743514446,43.95116886329101,20,0,0
10.187854565013017,1,4.173485981267695,10.566468426174392,13,0,0
102.37007132316607,1,9.50980845366381,64.08263146902063,7,1,0
663.8382673389477,0,18.197723416898192,21.60381825095996,14,0,0
6.056522262372468,0,16.704494833291015,61.95879548978296,9,0,0
161.64724336608114,1,3.6935017521565214,65.02010923981534,27,0,0
549.1850555772195,1,19.579994999774826,15.20248531286481,28,1,0
692.2033024950006,1,5.386573724079856,6.134962711066816,23,1,0
652.3092982430979,0,5.371622755742954,78.07615860684398,25,0,0
225.04504015109922,1,12.887386149441927,45.98004237693202,28,1,0
712.4670421261883,1,14.230558436200877,5.816379550547579,19,1,0
238.01183840930327,1,13.922068988107469,99.48663171697672,15,1,0
326.07429846110847,0,2.195684097546117,5.778056099636664,20,0,0
746.7449137129062,0,21.059060703129127,69.50352288585532,14,1,0
649.9832661481674,0,6.3744010221289455,98.36789252634136,24,0,0
849.3741870836838,0,3.1083581107873,23.918010421592562,6,1,1
657.955279408043,0,21.32995391685545,14.224936868719617,21,1,0
568.7402947321361,0,22.93563595751408,12.138493942242889,29,0,0
94.58109306026438,0,20.691062814370817,30.327514756759555,4,1,0
368.3480872563741,0,19.428385793397073,10.10458110106467,8,1,0
265.93716531404374,1,15.725807535336521,69.2161341694132,17,0,0
244.74565373570448,1,13.220576894619343,6.229179813006269,9,1,0
973.0375441976931,0,2.0876822378738433,50.94221281497897,1,0,0
393.7046269420936,0,9.80287711369677,99.66968538529768,24,1,0
892.1545086219362,1,8.944524408295536,81.39702695060188,20,1,0
631.5074873712656,0,6.234090810247829,61.52194382310109,25,1,0
795.0164922381068,0,17.36208272852604,30.625362078661166,14,0,0
503.1344560120869,0,11.9010176418905,62.389583629163845,11,1,0
577.3269807417328,1,1.9451091817835504,52.70414639116516,21,1,0
493.02517612504505,1,5.284396846795472,42.60833838903715,3,1,0
196.04774481024646,1,16.398210327830302,13.071037674019948,9,1,0
722.7296631462439,1,1.8271406277672044,88.66042152404667,27,1,0
281.49159007841496,1,20.42896593717045,44.97846488213225,14,0,0
25.291650465022386,0,11.883516648335384,19.462251182076507,9,0,0
645.8268236112607,1,11.534077855839552,36.77593508772896,4,1,1
177.9335687276419,0,14.217786831828423,41.4129752528927,27,0,0
940.5181257685614,0,19.79234318220358,82.75378955668742,4,1,1
953.9746484255847,1,8.347420989652633,73.3614380561402,28,1,0
914.949525830228,1,16.272387661417525,76.93048936413398,8,0,0
370.78854155518894,0,13.577567135898985,1.1031264428647214,2,1,0
16.441159912338563,0,6.408678484066112,41.615399817976154,9,1,0
928.3902440251377,0,21.08711967252379,48.13441516353236,29,1,0
428.755964168997,1,19.138224518566275,1.9192276823056686,14,0,0
966.6881642246259,1,15.802844031802213,25.98132087450342,22,0,0
963.6563571121636,1,20.413961498261806,76.0289823122135,9,1,1
853.1564460118927,1,20.815060823035257,13.710970572899905,24,1,0
295.1544431775161,1,17.000711441160835,53.531013145259166,23,1,0
385.71263087332335,0,20.08831988072813,21.52018720172375,16,1,0
851.2855348453401,1,16.73931508006281,1.2120774643893273,29,0,0
317.6050831511214,0,16.32337852224721,24.12014575995415,17,1,0
170.32325393940638,0,14.846673077164423,97.58737549100537,16,0,0
557.2444611958919,0,18.06519934938339,80.15371118829896,12,1,0
936.2186193866202,1,3.806522527033769,95.95766443210334,3,1,1
696.333766878298,1,21.140898220774282,48.785404392636245,11,1,0
570.4911089192756,1,20.924244665885567,10.973619867750351,14,1,0
98.07931727699777,0,0.7019347928294195,54.79594889736929,18,0,0
615.3922194724705,0,19.819602013554302,45.43773345599609,21,1,0
990.063796254159,0,3.0928768193626848,84.4357082739616,21,0,0
140.9439312212875,0,8.042852502219406,9.808258078424458,5,1,0
518.811322711373,0,17.844198150998587,48.82411370217782,16,0,0
877.4956988560275,0,3.858237505159397,15.004866469398426,20,1,0
741.0278491364502,1,19.631208578857493,32.467592689006,5,1,1
697.3187252542727,1,19.971220270985807,73.73570773877996,3,0,0
702.7815999031221,1,12.179225610260069,47.601812936876655,12,0,0
360.13166006853544,1,0.15326092120400592,37.58882851457693,1,1,0
294.2982524202289,0,6.888915196197907,39.44762785700353,21,1,0
809.5517943230351,0,14.806246041017813,45.94467684059866,29,0,0
810.3032812845016,1,23.548468272658162,78.50165438370568,9,0,0
867.2052462615236,0,15.163524648400042,89.20846889402344,29,0,0
913.3273120039148,1,6.235285945539835,95.53346865039283,9,1,1
511.83105646207684,1,15.216136874390672,78.6903386255295,4,1,1
502.0147783925124,1,12.959649113180532,31.540689574801274,3,0,0
798.4968837878084,0,18.716289483627445,68.81347060865421,17,0,0
650.3139668469873,1,2.567535331847002,43.760312405539196,2,0,0
702.2649103804456,1,18.26466966004867,25.467062204605117,24,0,0
795.996876766665,1,12.990397888226646,84.08715794259226,1,1,1
890.1153364757487,0,23.11180809261587,3.8426348962324997,8,0,0
338.65716169468425,0,8.204931984928466,90.17619921354235,13,0,0
376.2073696873041,1,15.182925435214756,46.147746462473414,23,1,0
94.88795790102813,0,22.36867453224042,63.72014768082804,15,0,0
578.7018608551778,0,2.460233471776302,65.93539222057827,8,1,1
36.906331522945344,0,22.493483693674825,89.51177407065364,12,1,0
466.1324201143277,0,16.50925733521952,63.66696821672073,22,1,0
543.1019900728691,0,1.6280894185241257,61.39335847600618,12,1,0
287.25471087615614,0,7.22312560672359,6.665204056068996,14,1,0
591.2424273084417,0,16.996130127486758,51.84080219452041,15,1,0
31.46974968911038,0,1.6164144352505208,15.016900081704165,15,1,0
38.3108405604652,0,13.97209104423056,73.74337687214856,9,1,0
822.7779600989986,0,8.301193366870962,51.22219208126745,19,1,0
360.8304507698516,1,14.901972426419452,68.02277792083532,26,1,0
127.9334521392329,1,1.0978088115003084,4.167290060238427,20,0,0
522.7210167947495,0,20.91688334765703,8.479201604580322,29,0,0
770.2235595455122,1,23.363735260257528,71.63233880626822,22,0,0
216.60520646934634,1,23.253068526856595,7.208433599867337,8,1,0
623.2675853431813,0,17.991643961830192,7.12567277652586,21,1,0
86.26211752877423,0,3.1220697631351673,1.210847523488745,19,1,0
52.63003944743909,0,18.19831670229654,95.65013982994802,6,1,0
531.8232769365799,1,0.5900859950112363,73.75083594590069,20,1,0
541.0944864884964,1,0.5309652366959341,35.32514085020642,25,0,0
637.7924715967083,0,7.76664525958899,29.65355812876552,29,1,0
726.3652423889389,0,11.727436569711978,34.97032297458495,19,1,0
975.8762273830721,0,18.489778027387036,77.46535311811819,4,1,1
516.7840479528941,1,16.399089038556124,66.13706110704143,23,0,0
323.6335164683047,1,10.70166495304196,18.519556786746794,7,1,0
795.391008573935,1,6.567039990759981,17.410933533408436,28,1,0
271.56141901081213,1,23.930988003785068,9.839564971339732,28,1,0
439.53244928493046,0,10.228351253663352,66.03027197013381,4,1,0
79.37792496092369,0,10.83328858391221,76.43726622217359,22,1,0
26.325392672042053,0,3.9269717086000604,26.5046428325004,12,0,0
962.6857662632472,0,19.075429169998305,2.094496103091281,13,1,0
836.1441403916937,1,16.648373418755728,8.217166747642734,3,1,1
696.2782318876043,1,5.2984707069302495,96.78600348450304,22,1,0
409.5439914698556,0,1.9771450947802247,29.544477747742025,12,1,0
174.12102575077492,0,16.331983249793115,76.92231478381336,2,0,0
157.28060562841495,1,15.708269142747245,62.46635688542638,24,0,0
250.99265526643075,0,6.558228647957024,38.19396396528959,2,1,0
549.6774380414143,1,22.82072549400985,20.56872621955551,27,1,0
714.8813267773622,0,3.6253894027416056,12.138641815940643,23,1,0
660.5371793410135,0,10.376035225022445,61.50129680388666,9,0,0
280.6539630489969,0,22.646782084022373,77.4633780637788,1,1,0
954.9104153825309,0,10.073455606226936,64.39042535411306,8,1,1
738.1590197790728,0,15.324622743938054,53.030213324915835,23,1,0
554.7996984588893,0,9.542265551107063,4.195122343163627,6,0,0
612.1090254881179,0,6.581164856368081,96.84887775943838,6,1,1
420.18046236536213,1,23.615463551035877,79.87141916545745,22,1,0
248.48325851165632,1,9.824016151561032,29.282203670096475,25,0,0
356.6167059726103,1,21.458380888299224,97.99703293588506,18,1,0
758.0882643539047,1,5.518910541386068,60.18815896363221,17,1,0
15.379095141126113,1,5.114512896601999,58.24226582072465,29,1,0
116.95656786640932,0,0.7472179892282726,74.8073179429532,12,1,0
46.956639379730994,0,15.640003809021241,81.17697880901376,6,0,0
41.688073516651166,1,8.844632249370267,65.64786073315027,26,0,0
855.6051234269962,0,20.74459799615129,12.809574636620003,27,1,0
703.9542015206437,1,11.357037760597372,33.82675059944984,8,0,0
474.6996552582379,1,23.23664226995332,92.80836403260497,19,1,0
98.73632649035048,0,4.4526123768749075,22.461561184385193,28,0,0
492.12425924171555,0,20.84695603093466,37.21670238375133,10,1,0
473.9982990097851,0,18.6383244670018,43.2076882944196,1,1,0
174.02866804010517,1,18.502124271457248,43.940498969445215,25,1,0
434.4177975887351,0,20.274797474805304,61.29395824945255,29,1,0
399.1062296629761,1,18.264575782631972,94.30758377447076,13,1,0
616.2342479541643,1,15.02928771915397,24.069271183250496,17,1,0
635.4585572167762,1,3.1498770643773017,12.150137630091805,3,0,0
46.25870576227247,0,0.780628307790046,19.747048985993732,8,1,0
375.23800201184474,0,22.100348347576485,88.69249002092695,14,1,0
626.2340557985221,1,14.799607548497713,64.5810812655206,3,1,1
503.63312232150764,0,19.11689498342823,28.590678923916013,16,1,0
856.633351347134,0,11.5565364363012,81.59469389686173,13,1,0
659.0349379873261,0,2.8153965350974675,86.1369996363436,20,1,0
163.77149265434826,1,3.0044590128612105,84.6514338690278,24,0,0
71.49817865302941,1,16.453566893495314,91.89265336395545,17,1,0
642.7768589281093,0,10.327341477587105,25.224102017336158,13,1,0
27.484799231080192,1,4.812593440808081,75.50419287462783,29,0,0
586.1898056921898,0,11.798269121794485,46.053949727414,6,1,1
940.2900111835327,0,1.541014489803218,84.19985528900615,17,0,0
575.898703698003,0,13.96731364594557,72.84906771616131,14,1,0
388.7817562803154,0,6.455841706442344,77.64474464997247,17,1,0
643.6449302239108,1,19.141418415292517,65.61618376810715,8,1,1
458.7946376010251,1,7.44868701416577,17.742876946970686,11,1,0
546.071172526619,1,10.925283577963228,54.502691889693835,20,1,0
941.5233439677486,0,0.27889295779441525,98.46697395245081,28,0,0
386.71653516297346,0,1.738725307069413,93.73880664971189,1,1,0
961.2293732600903,0,9.419845353760437,4.317373579701167,26,1,0
905.4452913141076,1,11.518532033210963,16.481481572943714,7,0,0
196.59534365450713,0,14.40049315486329,13.172877345456191,21,0,0
70.2919395742903,1,6.999901889023278,72.59799099852955,21,0,0
101.67722337604923,1,16.67956526703702,81.77853298569451,17,0,0
19.203603825898178,1,20.64293753254091,21.35113663106719,10,1,0
95.34851779517247,1,18.716423733440394,50.5852692951829,11,1,0
683.3237666429405,1,0.9508518083605715,84.07030280112,22,0,0
72.11745981176875,1,11.532166734187895,73.28015447662506,9,1,0
319.6566546634675,0,2.518324282036197,54.223720549184826,9,0,0
845.0304356584851,0,5.809080380700659,59.03476904587729,24,1,0
24.24866380009004,1,23.679902238411515,50.83605469162799,5,1,0
814.6540141063468,1,3.4198930296363175,29.754845131882057,17,0,0
282.5729199986265,0,11.973315682832546,56.50219928590161,9,1,0
119.0466627940346,1,14.83573762363486,68.88853020500906,17,1,0
697.0404281987865,1,16.859159293058497,87.33229158608077,24,0,0
629.3139039331041,0,13.431568403685938,63.629135397924806,21,0,0
877.5945415135259,1,0.23450033806040782,76.1121537043158,19,1,0
735.3359727600819,1,7.835071397855805,16.0071634954573,27,1,0
803.6774494544637,1,12.425079441233073,46.15574744197899,7,1,1
282.7525379987352,0,2.1087959794760005,0.9331619827093296,23,1,0
178.2621042359431,0,8.415046349020338,24.667886452162303,9,1,0
750.8641368892174,0,0.7968746109927975,72.64617151130048,7,1,1
807.0279045279967,1,1.8858839317204978,99.18099513493634,13,1,0
990.5146368586726,1,9.526158628838306,9.917809958721591,11,1,0
413.20505923451503,0,3.1851780970334485,40.14943158612883,14,0,0
372.6460677069904,1,13.620980358277397,80.00709686991596,19,1,0
776.6365477812549,1,16.54715925929438,20.403563462889885,11,1,0
341.4627367127648,1,19.21408077861799,55.50849493022862,13,0,0
930.8265682779612,1,4.803605861875442,73.30712960296748,14,1,0
858.5543390911688,1,4.019581974217674,61.5985450260179,13,0,0
429.56503334764335,0,2.509628168025606,18.802473461541613,1,1,0
751.1201967237058,1,15.27432598904728,35.538456868573945,8,1,1
754.7883312105977,0,16.95541743568563,78.37917844853972,12,0,0
104.02074496709668,1,0.7580674758154089,55.42265141320166,19,0,0
902.6503537728871,0,22.469093909848556,0.5229613542912737,12,1,0
505.74712007540927,1,1.2473108076353379,76.09907600280938,8,1,1
826.6310086416339,0,12.991112047225691,3.531135494023907,8,0,0
320.72955142958114,1,17.017452466821993,74.57337827312321,29,1,0
895.6277052677043,0,20.903258969906055,20.24805601652374,21,0,0
389.81247705542893,1,17.138086371178268,95.80734801193802,13,1,0
11.826813828818063,0,19.241473993675005,36.79407513020845,12,1,0
905.4765944428444,1,8.146804621027346,32.69316163380791,29,1,0
92.19539010934743,0,19.555802729916294,14.888805033244468,16,1,0
319.99432395282446,0,1.9227563132322034,30.560421549021488,1,1,0
950.1119050837541,1,21.475599745452662,87.66507618282006,13,1,0
950.6565397906186,1,13.14221702768967,99.63343376272474,26,0,0
573.8644502351628,0,19.61514647909985,36.83095305068483,7,0,0
632.2053749576295,1,10.855638828439204,44.861063095454256,28,0,0
448.99707645634146,0,15.4458646847166,72.2070938202737,26,1,0
293.9175609263665,0,12.633663862466717,88.61957804650746,5,0,0
329.33588082454605,0,17.558148522127965,59.304433418678414,8,1,0
672.8459376209614,1,1.9591195687341498,39.15256981778293,25,1,0
752.6221549082424,0,1.4484500157735312,41.262184084862376,27,0,0
791.7874646821227,0,5.930477616243515,69.56181464968068,14,1,0
789.8285246517594,1,3.82907232271652,0.32182636042786816,23,1,0
92.11489694564168,1,20.92280559821284,61.95893374598407,13,1,0
494.92588439787886,1,5.261135696593064,35.54930104413574,15,1,0
58.50120125662764,1,23.42076613965915,79.41973312770843,23,1,0
549.9793534414118,0,8.085499002506564,9.299063982313216,17,1,0
442.08897087200364,0,4.370829976528783,58.82022669483905,15,0,0
887.8164785755415,0,18.9527641714195,48.09728898861238,20,1,0
351.5640975395266,0,15.808986612021027,64.23255259052274,18,1,0
117.94994941117825,1,11.956697194875336,6.485359448296835,18,0,0
143.84869037078303,0,13.328725222503149,57.99837874281313,2,1,0
761.7491210857547,0,17.26084267853433,56.14845879595237,4,0,0
618.5998452529448,1,5.4829137919511695,56.06600944161709,1,1,1
