monto,tipo_transaccion,hora,ubicacion,frecuencia,dispositivo_nuevo,isFraud
440.7123412458617,1,21.366330813381992,94.72833396118153,14,1,0
122.91619660993405,1,10.93576206685711,15.33514031160802,15,0,0
495.6817332011589,1,14.883182347236882,58.62298320167972,9,0,0
35.35413259410318,1,6.657148391547184,50.5888678884466,15,1,0
909.4110816767032,0,4.5149078333702715,61.14542354346478,17,0,0
259.5212016184169,1,11.128761718559572,1.8110183820840509,25,1,0
662.859762069628,0,8.480453472625268,87.21239089441515,24,1,0
312.3993650133215,0,14.00774668442093,93.21182824836124,4,1,0
520.547953156633,0,1.865631287159636,56.51331835892089,12,0,0
547.1635690639364,1,23.385475383987995,69.66508238768922,27,1,0
185.6696010700015,0,23.669057867510467,92.24993811772957,26,1,0
969.615043136794,0,16.75588113647388,70.72386343133986,5,0,0
775.3576905377535,1,12.866312792258888,15.253904291426135,29,1,0
939.5594426226249,0,7.428662790871866,57.62883601668132,5,1,1
894.9325230772212,0,19.531080472966767,60.67150463828559,11,1,0
598.3020788322741,1,16.4335481412931,42.4130671302386,28,1,0
921.9523607880938,0,3.902806544277391,73.64442356247228,6,1,1
89.40400954986758,0,21.86225242785222,93.43670147690149,7,1,0
196.78687955672606,0,19.740893830156054,92.55685129067763,24,1,0
46.182061621627525,1,22.795197919006178,45.08393714041321,14,1,0
326.00500043250105,1,17.41726820132064,11.323804584075525,24,0,0
389.2886123997925,1,14.721964702458957,98.48411989623345,11,0,0
272.077682742122,0,10.037832870974853,83.88980864459342,13,1,0
828.9087716427774,0,22.38548360049632,12.466268120326685,2,0,0
357.39657336689567,1,20.7855333480098,92.08418826173724,25,1,0
281.65357517769337,0,1.0852480825485458,86.98963620621282,7,0,0
543.1533870750902,0,0.6328073879340481,51.88380571260721,20,0,0
141.78330074978788,1,9.035120805073191,59.127543574492925,4,1,0
802.3947837732857,1,19.45327993876399,39.90027038701302,27,1,0
75.47609303609106,0,23.694627103558666,5.476163882203133,8,0,0
986.9000496639168,0,3.6100053864846764,33.519724164590095,20,1,0
772.4725245273607,0,14.259137168451243,80.28534485980114,29,1,0
199.51696585263824,1,9.141380559144515,0.4632023004602859,22,0,0
6.516595006478797,1,23.277945547550477,33.34991716911442,21,1,0
815.6459670263794,1,20.21085415525701,39.81686935909433,19,0,0
707.1504865037695,1,20.119888913067307,53.73956029379229,13,0,0
729.2781608729463,0,11.248635835079288,91.98556164127605,14,1,0
771.4990763392598,1,9.955668056103963,34.634599436596126,10,0,0
74.97060708235627,1,6.56176972633695,34.69532018962277,11,1,0
359.10726281572835,1,1.3530119196222508,73.75012481097484,2,1,0
116.75319046560459,1,20.753337030121276,45.221794088980715,25,0,0
863.240322449718,1,19.50962421912186,22.460482293998197,26,1,0
623.6748287007304,0,23.993224158867136,45.24395161326934,9,1,1
331.5671268277965,0,23.91928408977373,14.085702037979985,17,0,0
64.49479193573761,1,13.330360934463059,17.63869865062233,26,1,0
311.67133939394654,0,18.455697964332252,49.83677727394797,3,1,0
325.8581387047203,1,22.67437751717827,41.89254495045479,24,1,0
729.876572159726,1,20.391537376257876,91.48459010681,6,1,1
637.9199138838579,0,5.936354441836744,36.23938991166331,5,0,0
887.3255298337502,0,10.813059247442244,58.05883502780434,5,1,1
472.74271023678733,1,3.0998259636358796,63.22642879195304,22,1,0
120.4746516923634,1,22.89722465420934,1.3094456588333636,15,1,0
713.531542435772,1,14.548191226821121,66.35373720167107,23,1,0
761.0242635682805,0,5.487427332083105,17.803596686975144,17,1,0
561.7159203719267,1,16.12081642574056,96.10703174694551,9,1,1
771.1962127746065,1,14.8350777709895,14.866272775311295,3,1,1
494.30180076802634,1,8.595905232788173,41.462412372702374,20,1,0
523.2100965526121,0,2.7253822127910965,8.534966807864386,26,1,0
428.1134773401911,1,16.11775669422719,99.68742518459473,17,1,0
26.393707617351094,1,12.48738482169104,50.21950103312426,29,1,0
108.78353556631114,0,18.535641401655344,59.53850173200438,27,0,0
32.39775650104752,1,12.483924026687841,6.7076477388427485,10,0,0
636.7740008525166,1,20.452356007644962,74.99604703991778,3,1,1
315.04162509525037,0,13.245764130587652,20.990559309558577,18,1,0
509.0621204735381,1,13.46251131684927,89.80542894407138,18,1,0
907.6589074521669,0,21.03968646380028,20.513964048200716,17,1,0
250.04293691972606,0,9.683588789097529,19.068772066366655,24,1,0
410.9725401125941,1,3.2163654828153776,3.654966784809488,3,1,0
755.7955874045056,1,0.6907842315201354,47.206694510999924,3,0,0
229.56936732613084,1,18.123294136166855,56.48411332626164,6,1,0
77.9029299189642,1,14.887429232483152,6.570863942835237,13,1,0
290.4617014608543,0,16.897914434381367,77.55276166950105,24,1,0
162.06006596675041,1,5.111139876213858,45.32888347480276,29,1,0
929.7679546902305,0,3.2729154140824743,52.439026932758004,15,0,0
808.3122591848526,1,0.3490719760291663,44.07627469382282,25,0,0
633.770352753913,1,8.414101411358327,40.0763060875326,9,0,0
871.58912959753,1,14.158024484511195,55.96403313082179,4,1,1
803.8684048222153,0,9.413857082393577,15.52402459307125,14,0,0
187.3834888271498,1,10.499398128569498,18.19281304952711,5,1,0
892.6664394914878,1,21.69980866784996,86.17856210135173,2,1,1
539.802899673735,1,8.358131208559207,94.61154621336327,11,0,0
807.6327150088985,1,12.335747739835458,37.330931627975296,9,1,1
896.1952086235698,0,18.807672305787435,27.074467314355378,24,0,0
318.68547149689203,1,9.517026775710484,64.39995432390158,3,1,0
110.94187260314908,0,14.930080805468965,40.87341710980964,27,0,0
228.70722737939974,0,20.696729009921885,2.538635566034486,28,1,0
427.68068083763006,0,22.78849496778341,15.615259736619036,29,0,0
818.1967511565706,0,3.5297635422969105,71.59722288473975,9,1,1
860.869852673087,0,22.238103003875864,65.89239419101514,3,1,1
7.945178400659513,0,11.810791033908917,2.709599250348349,25,1,0
511.2365552749882,1,6.197865319175,22.197216193294945,2,1,1
417.9935921456302,0,11.019258149718272,23.10747965880714,12,1,0
222.8857026602595,0,23.52078180685145,67.18927435987284,10,1,0
120.74550196634912,0,11.82283425582887,1.9710537754364155,9,1,0
338.27755623222436,1,7.890038646900197,10.410858198457385,15,1,0
942.9667942086066,1,15.201620503601418,79.99160853731894,8,1,1
323.87972908873445,0,5.763494850676634,17.85446620543336,25,1,0
519.2718311216228,1,1.820719874607934,65.27461078518748,5,0,0
703.3159399362827,0,3.0931133258555814,23.81827810467265,11,0,0
364.2659727769147,0,3.0731001349865386,9.944139275934516,27,1,0
971.8103006382397,1,3.6456646442950644,24.317219099945408,2,1,1
962.4848476471691,0,3.3318521435858433,72.22669318556592,24,1,0
252.53051352953878,1,15.38099387527715,85.56964681062857,28,1,0
497.7512573864931,1,4.365122025579476,83.02198645669915,15,1,0
301.5774315069529,0,8.296014799772717,39.71835296184548,6,0,0
285.55565388309014,0,21.522921837744285,66.80851365706462,8,0,0
37.85006040717826,1,11.375079366308936,20.498429541582098,27,0,0
609.9547696459169,0,16.021385724504654,29.314773026101328,5,1,1
503.17634420563263,0,4.135676908839116,89.63358185211197,16,1,0
52.42727249873936,0,4.614936451408099,1.3001923510736035,26,0,0
279.36781777237485,1,0.9808467903954927,8.550853085446807,18,1,0
908.3576200806871,1,4.054441513731949,20.78862551460273,6,1,1
240.32232877630545,0,6.686168136767007,2.6532203873819715,5,1,0
145.74997721913186,1,4.248251622641924,18.143543508979732,28,1,0
489.96330751728544,1,2.1288608101693347,58.304156096969216,16,0,0
985.6648036564901,1,2.8952609064144195,42.1424550592498,13,1,0
242.81321623998892,1,11.058690432785419,89.26717110769748,28,1,0
672.4634118584727,1,4.95200924173902,81.7443561738441,5,0,0
761.8579957133888,0,8.742476665153811,34.1817351697876,13,1,0
238.39990644840728,0,12.082014500516564,25.94234334312925,17,0,0
728.4881322632477,0,16.569475887104765,37.96924081672669,18,1,0
368.415349586534,1,0.9434913561863745,59.02949425148078,8,1,0
632.673524762986,1,19.185849573817023,26.806364082287626,13,1,0
633.8961810501338,0,15.069609347781785,62.4148907849134,29,1,0
536.2389093906837,1,1.9622167667729258,40.941165219124045,19,0,0
91.1994802843539,0,20.965886978562654,55.204718085198024,26,1,0
835.4671930936487,0,22.100937612763516,43.61265291353167,3,0,0
321.4592849067641,0,1.46587103651673,29.44657595419177,24,0,0
187.33199188945437,1,6.645063555532889,94.84533069621567,8,1,0
41.73436641320915,1,19.348830715033472,76.36057941597608,2,0,0
591.3020502450536,0,17.9582325692078,14.011317576645254,8,1,1
677.8867974804401,0,4.428504464553056,86.84679758979128,27,1,0
17.571241098928297,0,5.024383760081047,48.743119824951364,13,0,0
512.5809652409816,0,8.891330466993168,89.45522268940914,13,0,0
227.26927942274003,1,11.628551644584512,79.98552559473153,1,0,0
645.5276176190404,1,14.838114516727103,42.52135044692334,6,1,1
175.19206257598645,0,8.853927349674539,2.24693083201174,24,1,0
691.2468003643635,0,11.10083318719555,26.867735938494608,19,0,0
387.34861095423685,1,17.93930251521016,54.16342146608669,16,1,0
936.7932587479978,1,0.8803968693743496,63.347821982614725,8,1,1
138.38342320184725,0,6.058486664256498,25.788768543320227,28,0,0
341.72528469920826,0,17.12039006122926,13.935607407282413,1,1,0
114.36004771934849,0,21.484964104492782,83.4930236799299,27,1,0
924.7689246602843,1,12.280258610775988,98.44021807035521,27,1,0
877.4620140276,1,12.770723646367575,52.56901823026858,16,0,0
258.68368608744044,1,2.5721282721546253,17.16792858483035,9,0,0
660.3240619881449,0,10.737896803762911,27.230732651936897,13,0,0
817.4049780010146,0,12.782814394920557,1.8390676547466733,11,1,0
555.6456107878629,1,5.819292087233512,91.4298806560499,13,0,0
530.1209277776504,1,6.461837542785143,11.775108289014113,25,1,0
242.61043860955124,0,9.054819914510944,57.651647551425356,21,1,0
94.00966503809332,1,0.48170874666543284,27.4055220687206,10,1,0
897.3185421953734,1,7.729899973996279,55.417800251579344,4,1,1
900.5176391061672,0,5.0747521679170715,65.14203883518643,27,1,0
633.4683558159946,1,7.8599364522699515,82.97418037072016,6,1,1
339.69076125765196,0,2.874291163662029,20.64212717606032,28,1,0
349.8603650380482,0,21.37265473775748,1.0995828658480478,7,0,0
726.2297231913691,0,14.246218885297168,13.688563006880727,5,1,1
897.2131496926245,0,16.29845565946775,90.00186418481051,11,0,0
887.1993378408522,0,18.940109726576118,87.38900775625153,13,0,0
780.0956703117662,0,11.962612774297375,59.74131021703083,26,0,0
642.3896145081335,0,2.0860869140981686,60.051686043365336,25,1,0
85.05582503005378,1,12.890557003645146,66.50366745462554,19,0,0
162.46708538051917,0,14.0841868325011,17.53712786234496,23,0,0
898.6556343385522,0,17.890547380423918,91.44119459249598,10,0,0
606.8226305999303,1,10.359829109512305,41.87705248920731,10,0,0
10.187854565013017,1,3.0619272670935302,38.31385282494975,11,1,0
102.37007132316607,1,6.810621739169387,51.89177052828376,21,1,0
663.8382673389477,0,8.713975113567242,4.696596677505505,7,0,0
6.056522262372468,1,15.50201379195843,16.628336875607943,18,1,0
161.64724336608114,0,13.698679312053885,73.80336164263704,4,1,0
549.1850555772195,0,8.54632142154831,8.279866792512646,2,0,0
692.2033024950006,0,23.67636597103151,60.31521094663882,14,0,0
652.3092982430979,0,14.538595664565293,24.534910968132095,13,1,0
225.04504015109922,1,5.6934430016638675,38.929561404197656,29,1,0
712.4670421261883,1,2.44277934288969,28.869373677069987,12,0,0
238.01183840930327,0,3.6686193404239686,35.567271646494916,7,1,0
326.07429846110847,0,5.902985481228195,71.90459051842456,2,0,0
746.7449137129062,0,3.856352958229336,29.7121715623175,13,1,0
649.9832661481674,1,4.477608577231338,56.64046402968972,14,0,0
849.3741870836838,0,6.84228404865233,47.60504021990997,27,0,0
657.955279408043,0,4.160966287074116,66.36711653626482,17,0,0
568.7402947321361,1,21.522370191034206,93.6829739324758,9,1,1
94.58109306026438,1,1.925609895879413,73.25720972102503,17,1,0
368.3480872563741,0,12.588273349686112,21.494037859075675,8,0,0
265.93716531404374,1,9.849523847751875,3.1183135061284672,2,0,0
244.74565373570448,1,23.57708680580655,26.22640442998251,28,1,0
973.0375441976931,0,2.6889336520332563,59.507793070025485,24,0,0
393.7046269420936,1,9.548534377097798,5.1425813484250344,13,0,0
892.1545086219362,0,23.267290398608854,49.636624720123635,3,1,1
631.5074873712656,1,20.772171021455527,59.68428489168892,16,0,0
795.0164922381068,0,19.60972970278272,33.424389081696084,6,1,1
503.1344560120869,0,6.189667849078556,77.09122037458219,19,1,0
577.3269807417328,0,4.10130209736158,10.65982531337718,7,0,0
493.02517612504505,1,16.047437278186344,7.513778173580876,10,0,0
196.04774481024646,0,22.305023739062058,72.81887562036033,9,0,0
722.7296631462439,1,13.362309432334314,49.549131620619846,2,1,1
281.49159007841496,0,13.718704547277596,68.84023964277361,28,1,0
25.291650465022386,0,6.71949824784682,43.48273386037462,28,1,0
645.8268236112607,1,18.467830396606487,24.640203323910683,15,0,0
177.9335687276419,0,4.489049965380561,81.91023176741997,5,1,0
940.5181257685614,0,7.768301673701848,79.94158789689793,29,1,0
953.9746484255847,1,10.210474526794002,69.46964708544267,22,1,0
914.949525830228,0,12.18264908842692,27.21451372299627,4,1,1
370.78854155518894,0,5.817833577961926,59.023066686908706,20,1,0
16.441159912338563,0,2.756083793740885,36.09738969400268,4,1,0
928.3902440251377,0,14.654881018599182,9.158207332663416,18,1,0
428.755964168997,1,6.9271332777661385,91.73135754622427,4,0,0
966.6881642246259,1,13.949717314142696,13.68186309189614,27,0,0
963.6563571121636,0,3.7047051665808555,95.02373538208025,17,1,0
853.1564460118927,1,11.54736244451562,44.600577295795574,12,0,0
295.1544431775161,0,12.78214638123806,18.513292883861965,22,1,0
385.71263087332335,1,1.2437648837382458,54.190094737835814,17,1,0
851.2855348453401,0,8.078502676654093,87.29458358764083,10,1,0
317.6050831511214,0,3.225952246535382,73.22248864095612,22,0,0
170.32325393940638,0,1.5209992913464259,80.65611478614497,1,0,0
557.2444611958919,0,23.759045577358684,65.87833667107174,22,0,0
936.2186193866202,0,7.736492279393351,69.22765645178525,26,1,0
696.333766878298,0,19.436986700511238,84.91956515653193,24,1,0
570.4911089192756,1,6.111375714330332,24.966800885918595,27,1,0
98.07931727699777,0,16.356065333374303,48.942496364314046,18,1,0
615.3922194724705,1,18.245468637352477,22.120944181960223,18,1,0
990.063796254159,0,14.295329774588263,98.7668007996647,14,1,0
140.9439312212875,1,11.317828525203801,94.40593396866133,15,0,0
518.811322711373,1,9.884181939534445,3.94268113685059,29,1,0
877.4956988560275,1,8.372838397031888,70.55751725156884,12,0,0
741.0278491364502,0,22.30869946194782,92.52483174156659,4,0,0
697.3187252542727,0,19.934865786905497,18.057534512733355,27,1,0
702.7815999031221,1,23.1606458559963,56.79452305526295,3,0,0
360.13166006853544,0,2.9831333636530735,91.54882975880419,20,1,0
294.2982524202289,1,17.54081940488746,3.394597858579884,29,1,0
809.5517943230351,0,22.520170963704906,69.742026724684,12,1,0
810.3032812845016,1,4.349593587975844,29.734900737255078,7,0,0
867.2052462615236,1,1.5959104168026599,92.43961953765304,29,1,0
913.3273120039148,0,17.786895582961417,97.10582451653677,11,1,0
511.83105646207684,1,13.787354716317886,94.42664891134339,1,1,1
502.0147783925124,0,20.20389064219853,47.42142166574638,6,1,1
798.4968837878084,1,3.354537039030948,86.20426509893134,15,0,0
650.3139668469873,1,19.086415484637364,84.45493985350704,15,1,0
702.2649103804456,0,4.839055681145869,31.910047324325564,19,0,0
795.996876766665,0,3.927742628776908,82.89154741506773,11,1,0
890.1153364757487,0,3.9423791503438306,3.700763471549262,26,1,0
338.65716169468425,1,19.54979328555317,59.6269878482053,23,1,0
376.2073696873041,0,15.964733296708804,23.000883728770305,26,1,0
94.88795790102813,1,12.553570194458864,12.056688577727881,2,1,0
578.7018608551778,1,8.61193161896406,7.695320162920916,14,1,0
36.906331522945344,0,21.0528129795146,69.62887758781397,2,1,0
466.1324201143277,0,9.41868257814325,33.98749637680661,29,1,0
543.1019900728691,1,19.59838654731785,72.47667715287615,4,0,0
287.25471087615614,1,10.539237805685243,6.535634079894237,17,0,0
591.2424273084417,0,9.046666306197782,31.529033783061035,3,1,1
31.46974968911038,0,11.104314856070555,53.949129237533725,13,0,0
38.3108405604652,0,7.23306897993941,79.07231648389636,9,1,0
822.7779600989986,0,17.942625124230027,31.875250293206992,7,0,0
360.8304507698516,0,12.065289362219499,62.58913764370091,15,1,0
127.9334521392329,1,5.573104683523615,88.5977748236187,23,1,0
522.7210167947495,1,21.589789758589642,61.58631881823046,29,1,0
770.2235595455122,1,9.213389312957073,23.295947475363377,29,1,0
216.60520646934634,1,13.045268666735726,2.440078155653802,11,1,0
623.2675853431813,0,21.755330663149127,87.00988739009298,20,1,0
86.26211752877423,0,14.98171190193581,2.126941085038714,2,1,0
