monto,tipo_transaccion,hora,ubicacion,frecuencia,dispositivo_nuevo,isFraud
389.2886123997925,1,14.721964702458957,98.48411989623345,11,1,0
161.64724336608114,0,13.698679312053885,73.80336164263704,4,0,0
187.3834888271498,1,10.499398128569498,18.19281304952711,5,1,0
357.39657336689567,1,20.7855333480098,92.08418826173724,25,1,0
290.4617014608543,0,16.897914434381367,77.55276166950105,24,1,0
511.83105646207684,1,13.787354716317886,94.42664891134339,1,1,1
898.6556343385522,0,17.890547380423918,91.44119459249598,10,0,0
47.40396230727773,0,12.554348260083572,64.11476328852973,14,0,0
877.4956988560275,1,8.372838397031888,70.55751725156884,12,1,1
591.3020502450536,0,17.9582325692078,14.011317576645254,8,1,1
729.2781608729463,0,11.248635835079288,91.98556164127605,14,1,1
200.47410837620137,0,1.7711175536495727,22.92513952326415,17,1,0
866.3099696291603,1,11.247855407859031,53.34610919763215,14,0,0
252.53051352953878,1,15.38099387527715,85.56964681062857,28,0,0
921.9523607880938,0,3.902806544277391,73.64442356247228,6,1,1
229.56936732613084,1,18.123294136166855,56.48411332626164,6,0,0
636.7740008525166,1,20.452356007644962,74.99604703991778,3,1,1
692.2033024950006,0,23.67636597103151,60.31521094663882,14,0,0
795.996876766665,0,3.927742628776908,82.89154741506773,11,1,1
892.6664394914878,1,21.69980866784996,86.17856210135173,2,0,0
633.770352753913,1,8.414101411358327,40.0763060875326,9,0,0
835.4671930936487,0,22.100937612763516,43.61265291353167,3,0,0
140.9439312212875,1,11.317828525203801,94.40593396866133,15,1,0
606.8226305999303,1,10.359829109512305,41.87705248920731,10,1,1
950.7635921035062,1,13.401701993659321,93.98321236134751,13,1,1
732.2619478695937,1,10.18132822192743,62.770805307141785,13,1,1
339.69076125765196,0,2.874291163662029,20.64212717606032,28,1,0
771.4990763392598,1,9.955668056103963,34.634599436596126,10,1,1
732.2619478695937,1,10.18132822192743,62.770805307141785,13,1,1
38.3108405604652,0,7.23306897993941,79.07231648389636,9,0,0
242.81321623998892,1,11.058690432785419,89.26717110769748,28,1,0
822.7779600989986,0,17.942625124230027,31.875250293206992,7,1,1
77.9029299189642,1,14.887429232483152,6.570863942835237,13,0,0
963.6563571121636,0,3.7047051665808555,95.02373538208025,17,0,0
887.1993378408522,0,18.940109726576118,87.38900775625153,13,0,0
502.0147783925124,0,20.20389064219853,47.42142166574638,6,1,1
94.58109306026438,1,1.925609895879413,73.25720972102503,17,0,0
64.49479193573761,1,13.330360934463059,17.63869865062233,26,0,0
860.869852673087,0,22.238103003875864,65.89239419101514,3,1,1
702.2649103804456,0,4.839055681145869,31.910047324325564,19,0,0
707.1504865037695,1,20.119888913067307,53.73956029379229,13,1,1
6.056522262372468,1,15.50201379195843,16.628336875607943,18,1,0
495.6817332011589,1,14.883182347236882,58.62298320167972,9,1,1
539.802899673735,1,8.358131208559207,94.61154621336327,11,0,0
317.6050831511214,0,3.225952246535382,73.22248864095612,22,0,0
908.3576200806871,1,4.054441513731949,20.78862551460273,6,1,1
969.615043136794,0,16.75588113647388,70.72386343133986,5,1,1
985.6648036564901,1,2.8952609064144195,42.1424550592498,13,1,1
795.996876766665,0,3.927742628776908,82.89154741506773,11,1,1
921.9523607880938,0,3.902806544277391,73.64442356247228,6,1,1
175.19206257598645,0,8.853927349674539,2.24693083201174,24,1,0
807.6327150088985,1,12.335747739835458,37.330931627975296,9,1,1
649.9832661481674,1,4.477608577231338,56.64046402968972,14,0,0
305.3091554041973,0,1.090713128194989,58.339179476612046,16,1,0
971.8103006382397,1,3.6456646442950644,24.317219099945408,2,0,0
609.9547696459169,0,16.021385724504654,29.314773026101328,5,1,1
114.36004771934849,0,21.484964104492782,83.4930236799299,27,1,0
543.1019900728691,1,19.59838654731785,72.47667715287615,4,1,1
591.2424273084417,0,9.046666306197782,31.529033783061035,3,1,1
326.00500043250105,1,17.41726820132064,11.323804584075525,24,1,0
162.06006596675041,1,5.111139876213858,45.32888347480276,29,1,0
900.5176391061672,0,5.0747521679170715,65.14203883518643,27,1,0
606.8226305999303,1,10.359829109512305,41.87705248920731,10,1,1
59.02552855603126,0,0.27248747441805765,62.00727559285135,7,0,0
877.4956988560275,1,8.372838397031888,70.55751725156884,12,1,1
623.2675853431813,0,21.755330663149127,87.00988739009298,20,1,0
238.39990644840728,0,12.082014500516564,25.94234334312925,17,1,0
908.3576200806871,1,4.054441513731949,20.78862551460273,6,1,1
387.34861095423685,1,17.93930251521016,54.16342146608669,16,1,0
21.563909801506643,0,2.820629922650517,15.167487973275119,17,1,0
393.7046269420936,1,9.548534377097798,5.1425813484250344,13,1,0
509.0621204735381,1,13.46251131684927,89.80542894407138,18,0,0
623.6748287007304,0,23.993224158867136,45.24395161326934,9,0,0
928.3902440251377,0,14.654881018599182,9.158207332663416,18,0,0
810.3032812845016,1,4.349593587975844,29.734900737255078,7,1,1
187.33199188945437,1,6.645063555532889,94.84533069621567,8,1,0
894.9325230772212,0,19.531080472966767,60.67150463828559,11,1,1
966.6881642246259,1,13.949717314142696,13.68186309189614,27,0,0
557.2444611958919,0,23.759045577358684,65.87833667107174,22,0,0
726.2297231913691,0,14.246218885297168,13.688563006880727,5,0,0
633.4683558159946,1,7.8599364522699515,82.97418037072016,6,1,1
472.74271023678733,1,3.0998259636358796,63.22642879195304,22,1,0
985.6648036564901,1,2.8952609064144195,42.1424550592498,13,1,1
536.2389093906837,1,1.9622167667729258,40.941165219124045,19,0,0
871.58912959753,1,14.158024484511195,55.96403313082179,4,1,1
503.17634420563263,0,4.135676908839116,89.63358185211197,16,1,0
732.2619478695937,1,10.18132822192743,62.770805307141785,13,1,1
761.0242635682805,0,5.487427332083105,17.803596686975144,17,1,0
986.9000496639168,0,3.6100053864846764,33.519724164590095,20,0,0
25.291650465022386,0,6.71949824784682,43.48273386037462,28,0,0
110.94187260314908,0,14.930080805468965,40.87341710980964,27,1,0
828.9087716427774,0,22.38548360049632,12.466268120326685,2,1,1
523.2100965526121,0,2.7253822127910965,8.534966807864386,26,0,0
301.5774315069529,0,8.296014799772717,39.71835296184548,6,0,0
633.4683558159946,1,7.8599364522699515,82.97418037072016,6,1,1
592.8221542931805,0,23.263260854858373,72.00365365460743,13,1,1
428.1134773401911,1,16.11775669422719,99.68742518459473,17,1,0
697.3187252542727,0,19.934865786905497,18.057534512733355,27,1,0
75.47609303609106,0,23.694627103558666,5.476163882203133,8,0,0
366.995481450398,1,21.387434728753707,39.72872905603673,20,0,0
98.5744418923775,0,6.743116550213528,40.08514167636399,1,1,0
285.55565388309014,0,21.522921837744285,66.80851365706462,8,0,0
318.68547149689203,1,9.517026775710484,64.39995432390158,3,1,0
177.9335687276419,0,4.489049965380561,81.91023176741997,5,1,0
162.46708538051917,0,14.0841868325011,17.53712786234496,23,1,0
924.7689246602843,1,12.280258610775988,98.44021807035521,27,1,0
802.3947837732857,1,19.45327993876399,39.90027038701302,27,1,0
657.955279408043,0,4.160966287074116,66.36711653626482,17,0,0
746.7449137129062,0,3.856352958229336,29.7121715623175,13,1,1
703.3159399362827,0,3.0931133258555814,23.81827810467265,11,1,1
990.063796254159,0,14.295329774588263,98.7668007996647,14,1,1
703.3159399362827,0,3.0931133258555814,23.81827810467265,11,1,1
493.02517612504505,1,16.047437278186344,7.513778173580876,10,1,1
196.04774481024646,0,22.305023739062058,72.81887562036033,9,1,0
427.68068083763006,0,22.78849496778341,15.615259736619036,29,1,0
609.9547696459169,0,16.021385724504654,29.314773026101328,5,1,1
897.3185421953734,1,7.729899973996279,55.417800251579344,4,1,1
493.02517612504505,1,16.047437278186344,7.513778173580876,10,1,1
368.3480872563741,0,12.588273349686112,21.494037859075675,8,0,0
892.1545086219362,0,23.267290398608854,49.636624720123635,3,1,1
729.876572159726,1,20.391537376257876,91.48459010681,6,0,0
860.869852673087,0,22.238103003875864,65.89239419101514,3,1,1
849.3741870836838,0,6.84228404865233,47.60504021990997,27,1,0
16.441159912338563,0,2.756083793740885,36.09738969400268,4,1,0
591.3020502450536,0,17.9582325692078,14.011317576645254,8,1,1
853.1564460118927,1,11.54736244451562,44.600577295795574,12,1,1
633.4683558159946,1,7.8599364522699515,82.97418037072016,6,1,1
822.7779600989986,0,17.942625124230027,31.875250293206992,7,1,1
877.4620140276,1,12.770723646367575,52.56901823026858,16,1,0
338.65716169468425,1,19.54979328555317,59.6269878482053,23,1,0
511.2365552749882,1,6.197865319175,22.197216193294945,2,1,1
511.83105646207684,1,13.787354716317886,94.42664891134339,1,1,1
761.8579957133888,0,8.742476665153811,34.1817351697876,13,1,1
511.2365552749882,1,6.197865319175,22.197216193294945,2,1,1
684.5487934856448,1,22.80987561783741,46.20058036441327,21,1,0
969.9399423098323,1,15.581047250785526,31.172206779554823,29,1,0
853.1564460118927,1,11.54736244451562,44.600577295795574,12,1,1
660.3240619881449,0,10.737896803762911,27.230732651936897,13,0,0
127.9334521392329,1,5.573104683523615,88.5977748236187,23,0,0
828.9087716427774,0,22.38548360049632,12.466268120326685,2,1,1
929.7679546902305,0,3.2729154140824743,52.439026932758004,15,0,0
138.38342320184725,0,6.058486664256498,25.788768543320227,28,1,0
741.0278491364502,0,22.30869946194782,92.52483174156659,4,1,1
985.6648036564901,1,2.8952609064144195,42.1424550592498,13,1,1
897.3185421953734,1,7.729899973996279,55.417800251579344,4,1,1
94.88795790102813,1,12.553570194458864,12.056688577727881,2,1,0
822.7779600989986,0,17.942625124230027,31.875250293206992,7,1,1
985.6648036564901,1,2.8952609064144195,42.1424550592498,13,1,1
